dataset,frac,seed,ref_ap,ref_time,ens_final_test,ens_final_val,single_final_test,single_best_name,ens_total_time,t_beat_ref,beat_ref,beat_in_less_time
Give-Me-Some-Credit-Sampled-Preprocessed,0.7,1,0.4020520372360686,21.637415415978467,0.4061002041420728,0.35432566022703077,0.3569321687724364,mlp,18.40253607100749,2.180353952004225,True,True
Give-Me-Some-Credit-Sampled-Preprocessed,0.8,1,0.4021363130391762,25.02988313098831,0.37751235732271887,0.3450674412778984,0.37852970341128644,catboost,33.27237542899093,17.197791184982634,False,True
Give-Me-Some-Credit-Sampled-Preprocessed,0.9,1,0.4102215669157756,25.899602208985016,0.4188288640797591,0.3869241140795624,0.4108038519599239,hgb,19.45671252401371,2.2522419260058086,True,True
Pulsar-Dataset-HTRU2,0.2,0,0.8980430579775086,8.381229438002265,0.919878097790035,0.9646611264456678,0.9195277117685127,logreg,7.7105648000001565,0.03362850300027276,True,True
Pulsar-Dataset-HTRU2,0.6,0,0.9225225472555089,19.15447370698712,0.9202599883639917,0.9307316936280742,0.9192099025828167,logreg,19.645135236999977,,False,False
Pulsar-Dataset-HTRU2,1.0,0,0.9253836214044193,32.60893989899887,0.9277516695741491,0.953209538173335,0.9256135687735565,catboost,33.88002451999864,2.0463021030000164,True,True
Pulsar-Dataset-HTRU2,0.2,1,0.9098548874897106,9.345729072996619,0.9110482499387976,0.9702381135778135,0.9098377076713876,logreg,12.302599244999328,0.2114689410009305,True,True
Pulsar-Dataset-HTRU2,0.6,1,0.9194829342152906,18.0970213829969,0.9177229582525867,0.8987588672330361,0.9113921079262173,logreg,23.491400494001937,,False,False
Pulsar-Dataset-HTRU2,1.0,1,0.9192074034982246,32.562081660998956,0.9209838854020505,0.949720023484175,0.9217862097113934,mlp,53.71104079199904,2.088457665000533,True,True
Pulsar-Dataset-HTRU2,0.1,0,0.8992947211285004,5.224095206998754,0.9067858970829322,0.9322244218517854,0.9116701221792132,mlp,15.627218978988822,0.014675136990263127,True,True
