dataset,frac,seed,e1_ap,ens_e1,e2_ap,ens_e2,e1_t,ens_e1_t,e2_t,e2ens_t,ens_e1_at,ens_e1_at_t,e1_at,e1_at_t,e2_at,e2_at_t
online_shoppers_intention,0.7,0,0.7520750693231091,0.735278228656047,0.7553127672882929,0.753836470225201,31.994195074985328,12.225607439992018,36.441996136014495,287.7050613890024,0.7381772156953984,288.9186705190805,0.7549807899692672,289.71782498800894,0.7553127672882929,298.22447094792733
online_shoppers_intention,0.8,0,0.7496190411273482,0.7524557323538086,0.7601559964223379,0.7604591201998067,41.46973739198438,25.34273381900857,41.301613001995065,285.86248678999254,0.7575984504332129,286.04747855107416,0.7557771596481552,286.33949056087295,0.7593588170233725,289.62326943688095
online_shoppers_intention,0.9,0,0.7591193757851358,0.752236977233899,0.7603445669323864,0.7630095903204257,40.32089167198501,21.18478497097385,33.743198048014165,407.4667589919991,0.7498932750685745,408.0683113941923,0.7622971457389284,411.65333952289075,0.7535529817072778,408.4734834279516
online_shoppers_intention,0.1,1,0.7092105701006862,0.7158198498174769,0.6794936919974875,0.7035919151726479,4.624078415006807,3.484017226001015,5.121237763993122,226.5593745119986,0.7137566454899884,227.87686154685798,0.7048868832916895,199.50848432112252,0.7074265998769627,227.1577364889963
online_shoppers_intention,0.3,1,0.7342737367466875,0.7245777637102374,0.7386093398487108,0.7320815608742559,15.134506668004178,4.427809694985626,14.36310372301159,183.5095330450131,0.7084348625008445,184.52413569399505,0.7361673525057433,184.5441816280363,0.7372596721886866,187.0217501001025
online_shoppers_intention,0.4,1,0.7398062582763136,0.7225297702921655,0.7372140947509882,0.7313593147674711,25.899413193992583,8.422879826975986,24.8044468480075,201.16296854199027,0.733695790177497,201.30267048894893,0.7274741384100863,201.76783687676652,0.7420597132439399,203.73222891110345
online_shoppers_intention,0.5,1,0.7427651830604431,0.7297739836503188,0.7441456681403741,0.7414066383494627,21.50122959598957,6.698897270005546,24.799600026988628,230.72168209600204,0.7297739836503188,231.74958119020448,0.7323177705234662,231.26701648175367,0.7413479817245319,233.3255514050834
online_shoppers_intention,0.7,1,0.7440855640097049,0.7369340293973917,0.7458270138754997,0.7435199250942836,28.881094806012698,8.296214019996114,35.14051149000443,295.9362046820024,0.7345263310198414,297.9419163050188,0.7440855640097049,296.48546053795144,0.7337206231316048,299.506114933989
online_shoppers_intention,0.8,1,0.7469175836012213,0.7390339793673928,0.7475043822278353,0.7514087452439272,33.881291523985055,16.637813484980143,39.26944828499836,236.2940842679964,0.7411363802790593,239.059788093291,0.7457315165580459,236.56974132693722,0.7424857507568676,238.66457902593538
online_shoppers_intention,0.9,1,0.7468921383470373,0.7467364139957553,0.7457795879639262,0.748214656914648,38.49734960998831,18.610384207975585,37.105745791002846,273.7925943720038,0.7425986785068082,274.1958914518764,0.7416114238277749,273.99274289107416,0.743392081201927,273.8092657990346
Pulsar-Dataset-HTRU2,0.2,0,0.8980430579775086,0.919878097790035,0.9209384473087904,0.9230704526863291,8.381229438002265,7.7105648000001565,12.065600396992522,124.12296106600844,0.9240016175294293,124.57072461282951,0.9208379155761622,124.38803312688833,0.9194741534883287,124.86612846309436
Pulsar-Dataset-HTRU2,0.6,0,0.9225225472555088,0.9202599883639916,0.9232516971254996,0.9240019458156674,19.15447370698712,19.645135236999977,19.419150883999464,208.81098690599904,0.9266145164468483,209.28297131502768,0.9171097507773843,209.17912560500554,0.9255768555738606,209.38060108784703
Pulsar-Dataset-HTRU2,1.0,0,0.9253836214044192,0.9277516695741492,0.9252830166062486,0.9290965933990396,32.60893989899887,33.88002451999864,33.24298359801105,289.118030394995,0.9285705705103251,293.66536643117433,0.9162938196113205,289.15121161579737,0.9262825850951808,289.72362374479417
Pulsar-Dataset-HTRU2,0.2,1,0.9098548874897106,0.9110482499387976,0.9060435405800416,0.9098498283910224,9.34572907299662,12.302599244999328,11.26158210000176,96.96550038299756,0.9141456245911135,97.17341452688561,0.9021902769729452,97.05598729281337,0.9073661073758235,96.98774559222511
Pulsar-Dataset-HTRU2,0.6,1,0.9194829342152906,0.9179179205651186,0.9132276137428588,0.9187309597057632,18.0970213829969,23.491400494001937,24.59863502599728,256.4401033180038,0.9195924106527379,257.59584839997115,0.9130927194556532,256.4488394410582,0.9142940078219345,257.16978873993503
