dataset,frac,seed,e1_ap,e2_ap,e1_t,e2_t,ens_full,ens_full_t,ens_at_e1,ens_at_e2,e2ens_ap,e2ens_t,beat_e1_isot,beat_e2ens,e2ens_faster,beat_e2_isot
Give-Me-Some-Credit-Sampled-Preprocessed,0.8,0,0.35791372797695065,0.3678944965780753,28.917645104003896,32.79627058300139,0.366366070159521,38.858047126981546,0.34390803492283667,0.34390803492283667,0.3638116079752096,331.12150652600394,False,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.9,0,0.3658732804569586,0.363177013345836,25.477567764974083,33.59374604101322,0.3631087337974241,49.66086636498221,0.3550133016151404,0.3550133016151404,0.3704693004460692,409.91604684700724,False,True,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.1,1,0.37869236073251566,0.36677186939627915,6.634898493968649,7.1043666119658155,0.3694023065671833,2.6229783900053008,0.3694023065671833,0.3694023065671833,0.3877623614781507,90.07850441600021,False,True,False,True
Give-Me-Some-Credit-Sampled-Preprocessed,0.3,1,0.3882304827124169,0.39084470765222945,10.412735110039648,10.926711450025323,0.4019251669189632,24.94785361898539,0.4015539613847354,0.4015539613847354,0.3999980247805313,117.38944402200286,True,True,False,True
Give-Me-Some-Credit-Sampled-Preprocessed,0.4,1,0.37546970855742046,0.3951514706419406,13.001325829000052,14.324186313004247,0.3720771442151416,14.051803838985506,0.3738919091381486,0.3720771442151416,0.3951767970638519,157.03813043500122,False,True,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.5,1,0.3994200019738404,0.3920806620101367,14.376796579017537,16.463901807983348,0.3802376307433505,15.052798212040216,0.3885547462012754,0.3802376307433505,0.3965930544264591,240.3855476119934,False,True,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.7,1,0.4020520372360686,0.40795040769443386,21.637415415978467,27.173650996977813,0.4061002041420728,18.40253607100749,0.4061002041420728,0.4061002041420728,0.39963640929170824,298.5502371800103,True,False,False,False
Give-Me-Some-Credit-Sampled-Preprocessed,0.8,1,0.4021363130391762,0.4045401314454653,25.02988313098831,29.540480559009666,0.37751235732271887,33.27237542899093,0.3997579722348524,0.40524760385400804,0.40658989710412635,420.6620794670016,False,True,False,True
Give-Me-Some-Credit-Sampled-Preprocessed,0.9,1,0.4102215669157756,0.4155817334967763,25.899602208985016,29.212204431023565,0.4188288640797591,19.45671252401371,0.4188288640797591,0.4188288640797591,0.41099143377906866,371.3128979589965,True,False,False,True
Pulsar-Dataset-HTRU2,0.2,0,0.8980430579775086,0.9209384473087905,8.381229438002265,12.065600396992522,0.919878097790035,7.7105648000001565,0.919878097790035,0.919878097790035,0.9230704526863293,124.12296106600843,True,True,False,False
Pulsar-Dataset-HTRU2,0.6,0,0.9225225472555089,0.9232516971254997,19.15447370698712,19.419150883999464,0.9202599883639917,19.645135236999977,0.9202599883639917,0.9202599883639917,0.9240019458156674,208.81098690599902,False,True,False,False
Pulsar-Dataset-HTRU2,1.0,0,0.9253836214044193,0.9252830166062486,32.60893989899887,33.24298359801105,0.9277516695741491,33.88002451999864,0.9277516695741491,0.9277516695741491,0.9290965933990397,289.118030394995,True,True,False,True
Pulsar-Dataset-HTRU2,0.2,1,0.9098548874897106,0.9060435405800416,9.345729072996619,11.26158210000176,0.9110482499387976,12.302599244999328,0.9110482499387976,0.9110482499387976,0.9098498283910225,96.96550038299756,True,True,False,True
